snapshot_date,league_id,team_id,team_name,rank,wins,losses,ties,pct,gb,stat_id,category,raw_value,roto_points
2026-06-10,35457,3,Ender Wiggins,,,,,,,1,GP,651.0,
2026-06-10,35457,3,Ender Wiggins,,,,,,,60,SVH,,
2026-06-10,35457,3,Ender Wiggins,,,,,,,7,R,379.0,12.0
2026-06-10,35457,3,Ender Wiggins,,,,,,,12,HR,106.0,13.0
2026-06-10,35457,3,Ender Wiggins,,,,,,,13,RBI,334.0,12.0
2026-06-10,35457,3,Ender Wiggins,,,,,,,16,SB,79.0,14.0
2026-06-10,35457,3,Ender Wiggins,,,,,,,3,AVG,0.26,13.0
2026-06-10,35457,3,Ender Wiggins,,,,,,,50,IP2,435.2,
2026-06-10,35457,3,Ender Wiggins,,,,,,,28,W,33.0,13.0
2026-06-10,35457,3,Ender Wiggins,,,,,,,42,K,411.0,4.0
2026-06-10,35457,3,Ender Wiggins,,,,,,,26,ERA,3.14,12.0
2026-06-10,35457,3,Ender Wiggins,,,,,,,27,WHIP,1.06,14.0
2026-06-10,35457,3,Ender Wiggins,,,,,,,89,SV2,45.0,10.5
2026-06-10,35457,1,The Bear Jew,,,,,,,1,GP,663.0,
2026-06-10,35457,1,The Bear Jew,,,,,,,60,SVH,,
2026-06-10,35457,1,The Bear Jew,,,,,,,7,R,349.0,10.0
2026-06-10,35457,1,The Bear Jew,,,,,,,12,HR,93.0,10.0
2026-06-10,35457,1,The Bear Jew,,,,,,,13,RBI,321.0,9.0
2026-06-10,35457,1,The Bear Jew,,,,,,,16,SB,45.0,4.0
2026-06-10,35457,1,The Bear Jew,,,,,,,3,AVG,0.248,5.0
2026-06-10,35457,1,The Bear Jew,,,,,,,50,IP2,427.0,
2026-06-10,35457,1,The Bear Jew,,,,,,,28,W,32.0,10.0
2026-06-10,35457,1,The Bear Jew,,,,,,,42,K,456.0,9.0
2026-06-10,35457,1,The Bear Jew,,,,,,,26,ERA,3.2,11.0
2026-06-10,35457,1,The Bear Jew,,,,,,,27,WHIP,1.15,11.0
2026-06-10,35457,1,The Bear Jew,,,,,,,89,SV2,48.0,13.5
2026-06-10,35457,4,For Me to Poop On,,,,,,,1,GP,669.0,
2026-06-10,35457,4,For Me to Poop On,,,,,,,60,SVH,,
2026-06-10,35457,4,For Me to Poop On,,,,,,,7,R,324.0,5.0
2026-06-10,35457,4,For Me to Poop On,,,,,,,12,HR,80.0,5.0
