snapshot_date,league_id,team_id,team_name,rank,wins,losses,ties,pct,gb,stat_id,category,raw_value,roto_points
2026-05-22,35457,3,Ender Wiggins,,,,,,,1,GP,498.0,
2026-05-22,35457,3,Ender Wiggins,,,,,,,60,SVH,,
2026-05-22,35457,3,Ender Wiggins,,,,,,,7,R,292.0,13.0
2026-05-22,35457,3,Ender Wiggins,,,,,,,12,HR,83.0,13.0
2026-05-22,35457,3,Ender Wiggins,,,,,,,13,RBI,250.0,12.0
2026-05-22,35457,3,Ender Wiggins,,,,,,,16,SB,63.0,14.0
2026-05-22,35457,3,Ender Wiggins,,,,,,,3,AVG,0.256,12.0
2026-05-22,35457,3,Ender Wiggins,,,,,,,50,IP2,320.1,
2026-05-22,35457,3,Ender Wiggins,,,,,,,28,W,23.0,9.5
2026-05-22,35457,3,Ender Wiggins,,,,,,,42,K,309.0,4.0
2026-05-22,35457,3,Ender Wiggins,,,,,,,26,ERA,3.03,13.0
2026-05-22,35457,3,Ender Wiggins,,,,,,,27,WHIP,1.05,14.0
2026-05-22,35457,3,Ender Wiggins,,,,,,,89,SV2,35.0,11.5
2026-05-22,35457,1,The Bear Jew,,,,,,,1,GP,497.0,
2026-05-22,35457,1,The Bear Jew,,,,,,,60,SVH,,
2026-05-22,35457,1,The Bear Jew,,,,,,,7,R,259.0,9.0
2026-05-22,35457,1,The Bear Jew,,,,,,,12,HR,67.0,9.5
2026-05-22,35457,1,The Bear Jew,,,,,,,13,RBI,242.0,9.0
2026-05-22,35457,1,The Bear Jew,,,,,,,16,SB,30.0,3.0
2026-05-22,35457,1,The Bear Jew,,,,,,,3,AVG,0.246,5.0
2026-05-22,35457,1,The Bear Jew,,,,,,,50,IP2,322.1,
2026-05-22,35457,1,The Bear Jew,,,,,,,28,W,26.0,12.5
2026-05-22,35457,1,The Bear Jew,,,,,,,42,K,360.0,10.0
2026-05-22,35457,1,The Bear Jew,,,,,,,26,ERA,3.24,11.0
2026-05-22,35457,1,The Bear Jew,,,,,,,27,WHIP,1.17,11.0
2026-05-22,35457,1,The Bear Jew,,,,,,,89,SV2,40.0,14.0
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,1,GP,496.0,
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,60,SVH,,
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,7,R,240.0,6.0
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,12,HR,67.0,9.5
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,13,RBI,231.0,8.0
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,16,SB,25.0,1.0
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,3,AVG,0.25,8.0
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,50,IP2,361.0,
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,28,W,26.0,12.5
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,42,K,392.0,14.0
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,26,ERA,2.97,14.0
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,27,WHIP,1.09,13.0
2026-05-22,35457,14,You Give Suck a Bad Name,,,,,,,89,SV2,30.0,7.0
2026-05-22,35457,4,For Me to Poop On,,,,,,,1,GP,499.0,
2026-05-22,35457,4,For Me to Poop On,,,,,,,60,SVH,,
2026-05-22,35457,4,For Me to Poop On,,,,,,,7,R,238.0,5.0
2026-05-22,35457,4,For Me to Poop On,,,,,,,12,HR,55.0,3.5
2026-05-22,35457,4,For Me to Poop On,,,,,,,13,RBI,227.0,7.0
2026-05-22,35457,4,For Me to Poop On,,,,,,,16,SB,49.0,9.0
2026-05-22,35457,4,For Me to Poop On,,,,,,,3,AVG,0.232,1.0
2026-05-22,35457,4,For Me to Poop On,,,,,,,50,IP2,337.2,
2026-05-22,35457,4,For Me to Poop On,,,,,,,28,W,27.0,14.0
2026-05-22,35457,4,For Me to Poop On,,,,,,,42,K,366.0,12.0
2026-05-22,35457,4,For Me to Poop On,,,,,,,26,ERA,3.09,12.0
2026-05-22,35457,4,For Me to Poop On,,,,,,,27,WHIP,1.11,12.0
2026-05-22,35457,4,For Me to Poop On,,,,,,,89,SV2,33.0,10.0
2026-05-22,35457,2,Avners iballers,,,,,,,1,GP,503.0,
2026-05-22,35457,2,Avners iballers,,,,,,,60,SVH,,
2026-05-22,35457,2,Avners iballers,,,,,,,7,R,257.0,8.0
2026-05-22,35457,2,Avners iballers,,,,,,,12,HR,74.0,11.0
2026-05-22,35457,2,Avners iballers,,,,,,,13,RBI,267.0,14.0
2026-05-22,35457,2,Avners iballers,,,,,,,16,SB,50.0,10.0
2026-05-22,35457,2,Avners iballers,,,,,,,3,AVG,0.259,14.0
2026-05-22,35457,2,Avners iballers,,,,,,,50,IP2,333.2,
2026-05-22,35457,2,Avners iballers,,,,,,,28,W,20.0,5.0
2026-05-22,35457,2,Avners iballers,,,,,,,42,K,353.0,8.0
2026-05-22,35457,2,Avners iballers,,,,,,,26,ERA,4.4,1.0
2026-05-22,35457,2,Avners iballers,,,,,,,27,WHIP,1.27,7.0
2026-05-22,35457,2,Avners iballers,,,,,,,89,SV2,24.0,4.5
2026-05-22,35457,5,Salad Dodgers,,,,,,,1,GP,498.0,
2026-05-22,35457,5,Salad Dodgers,,,,,,,60,SVH,,
2026-05-22,35457,5,Salad Dodgers,,,,,,,7,R,293.0,14.0
2026-05-22,35457,5,Salad Dodgers,,,,,,,12,HR,63.0,7.5
2026-05-22,35457,5,Salad Dodgers,,,,,,,13,RBI,249.0,11.0
2026-05-22,35457,5,Salad Dodgers,,,,,,,16,SB,45.0,8.0
2026-05-22,35457,5,Salad Dodgers,,,,,,,3,AVG,0.246,7.0
2026-05-22,35457,5,Salad Dodgers,,,,,,,50,IP2,387.1,
2026-05-22,35457,5,Salad Dodgers,,,,,,,28,W,23.0,9.5
2026-05-22,35457,5,Salad Dodgers,,,,,,,42,K,365.0,11.0
2026-05-22,35457,5,Salad Dodgers,,,,,,,26,ERA,4.39,3.0
2026-05-22,35457,5,Salad Dodgers,,,,,,,27,WHIP,1.34,2.0
2026-05-22,35457,5,Salad Dodgers,,,,,,,89,SV2,32.0,8.5
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,1,GP,476.0,
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,60,SVH,,
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,7,R,274.0,11.0
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,12,HR,77.0,12.0
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,13,RBI,218.0,4.0
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,16,SB,43.0,7.0
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,3,AVG,0.241,4.0
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,50,IP2,401.2,
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,28,W,22.0,7.5
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,42,K,384.0,13.0
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,26,ERA,4.21,5.0
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,27,WHIP,1.29,4.0
2026-05-22,35457,10,Rebuilding Year v16.1,,,,,,,89,SV2,32.0,8.5
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,1,GP,488.0,
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,60,SVH,,
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,7,R,285.0,12.0
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,12,HR,94.0,14.0
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,13,RBI,253.0,13.0
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,16,SB,33.0,4.0
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,3,AVG,0.253,10.0
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,50,IP2,287.2,
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,28,W,22.0,7.5
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,42,K,326.0,5.0
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,26,ERA,4.29,4.0
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,27,WHIP,1.36,1.0
2026-05-22,35457,8,Nish's Rec League Team,,,,,,,89,SV2,24.0,4.5
2026-05-22,35457,6,Don’t respond,,,,,,,1,GP,488.0,
2026-05-22,35457,6,Don’t respond,,,,,,,60,SVH,,
2026-05-22,35457,6,Don’t respond,,,,,,,7,R,222.0,1.0
2026-05-22,35457,6,Don’t respond,,,,,,,12,HR,63.0,7.5
2026-05-22,35457,6,Don’t respond,,,,,,,13,RBI,226.0,6.0
2026-05-22,35457,6,Don’t respond,,,,,,,16,SB,51.0,11.0
2026-05-22,35457,6,Don’t respond,,,,,,,3,AVG,0.236,2.0
2026-05-22,35457,6,Don’t respond,,,,,,,50,IP2,362.0,
2026-05-22,35457,6,Don’t respond,,,,,,,28,W,21.0,6.0
2026-05-22,35457,6,Don’t respond,,,,,,,42,K,333.0,7.0
2026-05-22,35457,6,Don’t respond,,,,,,,26,ERA,3.78,7.0
2026-05-22,35457,6,Don’t respond,,,,,,,27,WHIP,1.17,9.0
2026-05-22,35457,6,Don’t respond,,,,,,,89,SV2,35.0,11.5
2026-05-22,35457,12,VerRosenbergs,,,,,,,1,GP,491.0,
2026-05-22,35457,12,VerRosenbergs,,,,,,,60,SVH,,
2026-05-22,35457,12,VerRosenbergs,,,,,,,7,R,234.0,3.0
2026-05-22,35457,12,VerRosenbergs,,,,,,,12,HR,55.0,3.5
2026-05-22,35457,12,VerRosenbergs,,,,,,,13,RBI,244.0,10.0
2026-05-22,35457,12,VerRosenbergs,,,,,,,16,SB,41.0,6.0
2026-05-22,35457,12,VerRosenbergs,,,,,,,3,AVG,0.254,11.0
2026-05-22,35457,12,VerRosenbergs,,,,,,,50,IP2,302.1,
2026-05-22,35457,12,VerRosenbergs,,,,,,,28,W,14.0,1.0
2026-05-22,35457,12,VerRosenbergs,,,,,,,42,K,302.0,3.0
2026-05-22,35457,12,VerRosenbergs,,,,,,,26,ERA,3.54,9.0
2026-05-22,35457,12,VerRosenbergs,,,,,,,27,WHIP,1.18,8.0
2026-05-22,35457,12,VerRosenbergs,,,,,,,89,SV2,36.0,13.0
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,1,GP,499.0,
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,60,SVH,,
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,7,R,266.0,10.0
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,12,HR,62.0,6.0
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,13,RBI,215.0,3.0
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,16,SB,53.0,12.0
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,3,AVG,0.246,6.0
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,50,IP2,237.2,
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,28,W,16.0,2.0
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,42,K,251.0,1.0
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,26,ERA,3.45,10.0
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,27,WHIP,1.17,10.0
2026-05-22,35457,7,Miracle Max's MLTs,,,,,,,89,SV2,18.0,2.0
2026-05-22,35457,11,Rolo Tomasi,,,,,,,1,GP,498.0,
2026-05-22,35457,11,Rolo Tomasi,,,,,,,60,SVH,,
2026-05-22,35457,11,Rolo Tomasi,,,,,,,7,R,236.0,4.0
2026-05-22,35457,11,Rolo Tomasi,,,,,,,12,HR,53.0,2.0
2026-05-22,35457,11,Rolo Tomasi,,,,,,,13,RBI,222.0,5.0
2026-05-22,35457,11,Rolo Tomasi,,,,,,,16,SB,38.0,5.0
2026-05-22,35457,11,Rolo Tomasi,,,,,,,3,AVG,0.24,3.0
2026-05-22,35457,11,Rolo Tomasi,,,,,,,50,IP2,331.2,
2026-05-22,35457,11,Rolo Tomasi,,,,,,,28,W,24.0,11.0
2026-05-22,35457,11,Rolo Tomasi,,,,,,,42,K,356.0,9.0
2026-05-22,35457,11,Rolo Tomasi,,,,,,,26,ERA,4.4,2.0
2026-05-22,35457,11,Rolo Tomasi,,,,,,,27,WHIP,1.29,5.0
2026-05-22,35457,11,Rolo Tomasi,,,,,,,89,SV2,29.0,6.0
2026-05-22,35457,13,Yokozuna’s Bogus Journey,,,,,,,1,GP,467.0,
2026-05-22,35457,13,Yokozuna’s Bogus Journey,,,,,,,60,SVH,,
2026-05-22,35457,13,Yokozuna’s Bogus Journey,,,,,,,7,R,243.0,7.0
2026-05-22,35457,13,Yokozuna’s Bogus Journey,,,,,,,12,HR,59.0,5.0
2026-05-22,35457,13,Yokozuna’s Bogus Journey,,,,,,,13,RBI,214.0,2.0
2026-05-22,35457,13,Yokozuna’s Bogus Journey,,,,,,,16,SB,26.0,2.0
2026-05-22,35457,13,Yokozuna’s Bogus Journey,,,,,,,3,AVG,0.258,13.0
2026-05-22,35457,13,Yokozuna’s Bogus Journey,,,,,,,50,IP2,315.1,
