snapshot_date,league_id,team_id,team_name,rank,wins,losses,ties,pct,gb,stat_id,category,raw_value,roto_points
2026-07-11,35457,3,Ender Wiggins,,,,,,,1,GP,917.0,
2026-07-11,35457,3,Ender Wiggins,,,,,,,60,SVH,,
2026-07-11,35457,3,Ender Wiggins,,,,,,,7,R,522.0,12.5
2026-07-11,35457,3,Ender Wiggins,,,,,,,12,HR,151.0,11.0
2026-07-11,35457,3,Ender Wiggins,,,,,,,13,RBI,481.0,12.0
2026-07-11,35457,3,Ender Wiggins,,,,,,,16,SB,101.0,13.5
2026-07-11,35457,3,Ender Wiggins,,,,,,,3,AVG,0.255,9.0
2026-07-11,35457,3,Ender Wiggins,,,,,,,50,IP2,617.0,
2026-07-11,35457,3,Ender Wiggins,,,,,,,28,W,49.0,13.0
2026-07-11,35457,3,Ender Wiggins,,,,,,,42,K,586.0,4.0
2026-07-11,35457,3,Ender Wiggins,,,,,,,26,ERA,3.28,13.0
2026-07-11,35457,3,Ender Wiggins,,,,,,,27,WHIP,1.11,13.0
2026-07-11,35457,3,Ender Wiggins,,,,,,,89,SV2,60.0,6.5
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,1,GP,918.0,
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,60,SVH,,
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,7,R,560.0,14.0
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,12,HR,164.0,13.0
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,13,RBI,480.0,11.0
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,16,SB,81.0,7.0
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,3,AVG,0.252,5.0
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,50,IP2,695.0,
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,28,W,46.0,11.5
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,42,K,725.0,14.0
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,26,ERA,3.64,8.0
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,27,WHIP,1.19,9.0
2026-07-11,35457,10,Rebuilding Year v16.1,,,,,,,89,SV2,69.0,12.0
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,1,GP,939.0,
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,60,SVH,,
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,7,R,489.0,9.0
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,12,HR,148.0,10.0
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,13,RBI,473.0,9.0
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,16,SB,52.0,1.0
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,3,AVG,0.264,14.0
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,50,IP2,654.1,
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,28,W,43.0,8.0
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,42,K,702.0,13.0
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,26,ERA,3.34,12.0
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,27,WHIP,1.12,12.0
2026-07-11,35457,14,You Give Suck a Bad Name,,,,,,,89,SV2,61.0,8.0
2026-07-11,35457,4,For Me to Poop On,,,,,,,1,GP,934.0,
2026-07-11,35457,4,For Me to Poop On,,,,,,,60,SVH,,
2026-07-11,35457,4,For Me to Poop On,,,,,,,7,R,453.0,3.0
2026-07-11,35457,4,For Me to Poop On,,,,,,,12,HR,131.0,8.0
2026-07-11,35457,4,For Me to Poop On,,,,,,,13,RBI,451.0,7.0
2026-07-11,35457,4,For Me to Poop On,,,,,,,16,SB,78.0,6.0
2026-07-11,35457,4,For Me to Poop On,,,,,,,3,AVG,0.243,2.0
2026-07-11,35457,4,For Me to Poop On,,,,,,,50,IP2,631.1,
2026-07-11,35457,4,For Me to Poop On,,,,,,,28,W,44.0,9.0
2026-07-11,35457,4,For Me to Poop On,,,,,,,42,K,686.0,12.0
2026-07-11,35457,4,For Me to Poop On,,,,,,,26,ERA,3.18,14.0
2026-07-11,35457,4,For Me to Poop On,,,,,,,27,WHIP,1.11,14.0
2026-07-11,35457,4,For Me to Poop On,,,,,,,89,SV2,73.0,13.0
2026-07-11,35457,5,Salad Dodgers,,,,,,,1,GP,942.0,
2026-07-11,35457,5,Salad Dodgers,,,,,,,60,SVH,,
2026-07-11,35457,5,Salad Dodgers,,,,,,,7,R,522.0,12.5
2026-07-11,35457,5,Salad Dodgers,,,,,,,12,HR,137.0,9.0
2026-07-11,35457,5,Salad Dodgers,,,,,,,13,RBI,474.0,10.0
2026-07-11,35457,5,Salad Dodgers,,,,,,,16,SB,84.0,9.0
2026-07-11,35457,5,Salad Dodgers,,,,,,,3,AVG,0.247,3.0
2026-07-11,35457,5,Salad Dodgers,,,,,,,50,IP2,672.2,
2026-07-11,35457,5,Salad Dodgers,,,,,,,28,W,51.0,14.0
2026-07-11,35457,5,Salad Dodgers,,,,,,,42,K,659.0,9.0
2026-07-11,35457,5,Salad Dodgers,,,,,,,26,ERA,3.96,4.0
2026-07-11,35457,5,Salad Dodgers,,,,,,,27,WHIP,1.25,6.0
2026-07-11,35457,5,Salad Dodgers,,,,,,,89,SV2,65.0,11.0
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,1,GP,907.0,
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,60,SVH,,
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,7,R,484.0,7.5
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,12,HR,169.0,14.0
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,13,RBI,471.0,8.0
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,16,SB,59.0,4.5
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,3,AVG,0.256,11.0
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,50,IP2,601.1,
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,28,W,46.0,11.5
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,42,K,676.0,10.0
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,26,ERA,3.82,6.0
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,27,WHIP,1.27,4.0
2026-07-11,35457,8,Nish's Rec League Team,,,,,,,89,SV2,64.0,10.0
2026-07-11,35457,12,VerRosenbergs,,,,,,,1,GP,928.0,
2026-07-11,35457,12,VerRosenbergs,,,,,,,60,SVH,,
2026-07-11,35457,12,VerRosenbergs,,,,,,,7,R,481.0,6.0
2026-07-11,35457,12,VerRosenbergs,,,,,,,12,HR,121.0,4.5
2026-07-11,35457,12,VerRosenbergs,,,,,,,13,RBI,483.0,13.0
2026-07-11,35457,12,VerRosenbergs,,,,,,,16,SB,82.0,8.0
2026-07-11,35457,12,VerRosenbergs,,,,,,,3,AVG,0.25,4.0
2026-07-11,35457,12,VerRosenbergs,,,,,,,50,IP2,607.2,
2026-07-11,35457,12,VerRosenbergs,,,,,,,28,W,37.0,5.0
2026-07-11,35457,12,VerRosenbergs,,,,,,,42,K,638.0,6.0
2026-07-11,35457,12,VerRosenbergs,,,,,,,26,ERA,3.47,11.0
2026-07-11,35457,12,VerRosenbergs,,,,,,,27,WHIP,1.13,11.0
2026-07-11,35457,12,VerRosenbergs,,,,,,,89,SV2,78.0,14.0
2026-07-11,35457,2,Avners iballers,,,,,,,1,GP,931.0,
2026-07-11,35457,2,Avners iballers,,,,,,,60,SVH,,
2026-07-11,35457,2,Avners iballers,,,,,,,7,R,498.0,11.0
2026-07-11,35457,2,Avners iballers,,,,,,,12,HR,153.0,12.0
