snapshot_date,league_id,team_id,team_name,rank,wins,losses,ties,pct,gb,stat_id,category,raw_value,roto_points
2026-04-15,35457,3,Ender Wiggins,,,,,,,1,GP,173.0,
2026-04-15,35457,3,Ender Wiggins,,,,,,,60,SVH,,
2026-04-15,35457,3,Ender Wiggins,,,,,,,7,R,84.0,5.0
2026-04-15,35457,3,Ender Wiggins,,,,,,,12,HR,22.0,7.5
2026-04-15,35457,3,Ender Wiggins,,,,,,,13,RBI,84.0,9.0
2026-04-15,35457,3,Ender Wiggins,,,,,,,16,SB,21.0,13.0
2026-04-15,35457,3,Ender Wiggins,,,,,,,3,AVG,0.258,11.0
2026-04-15,35457,3,Ender Wiggins,,,,,,,50,IP2,128.1,
2026-04-15,35457,3,Ender Wiggins,,,,,,,28,W,9.0,10.0
2026-04-15,35457,3,Ender Wiggins,,,,,,,42,K,132.0,9.0
2026-04-15,35457,3,Ender Wiggins,,,,,,,26,ERA,2.95,12.0
2026-04-15,35457,3,Ender Wiggins,,,,,,,27,WHIP,1.05,13.0
2026-04-15,35457,3,Ender Wiggins,,,,,,,89,SV2,10.0,9.0
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,1,GP,170.0,
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,60,SVH,,
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,7,R,79.0,3.5
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,12,HR,23.0,10.0
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,13,RBI,88.0,11.0
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,16,SB,10.0,3.5
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,3,AVG,0.255,9.0
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,50,IP2,145.1,
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,28,W,10.0,12.5
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,42,K,157.0,14.0
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,26,ERA,3.22,11.0
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,27,WHIP,1.12,12.0
2026-04-15,35457,14,You Give Suck a Bad Name,,,,,,,89,SV2,10.0,9.0
2026-04-15,35457,4,For Me to Poop On,,,,,,,1,GP,172.0,
2026-04-15,35457,4,For Me to Poop On,,,,,,,60,SVH,,
2026-04-15,35457,4,For Me to Poop On,,,,,,,7,R,93.0,9.0
2026-04-15,35457,4,For Me to Poop On,,,,,,,12,HR,13.0,1.0
2026-04-15,35457,4,For Me to Poop On,,,,,,,13,RBI,72.0,1.0
2026-04-15,35457,4,For Me to Poop On,,,,,,,16,SB,20.0,11.0
2026-04-15,35457,4,For Me to Poop On,,,,,,,3,AVG,0.238,6.0
2026-04-15,35457,4,For Me to Poop On,,,,,,,50,IP2,135.0,
2026-04-15,35457,4,For Me to Poop On,,,,,,,28,W,9.0,10.0
2026-04-15,35457,4,For Me to Poop On,,,,,,,42,K,140.0,13.0
2026-04-15,35457,4,For Me to Poop On,,,,,,,26,ERA,3.87,8.0
2026-04-15,35457,4,For Me to Poop On,,,,,,,27,WHIP,1.13,11.0
2026-04-15,35457,4,For Me to Poop On,,,,,,,89,SV2,14.0,14.0
2026-04-15,35457,5,Salad Dodgers,,,,,,,1,GP,168.0,
2026-04-15,35457,5,Salad Dodgers,,,,,,,60,SVH,,
2026-04-15,35457,5,Salad Dodgers,,,,,,,7,R,104.0,13.0
2026-04-15,35457,5,Salad Dodgers,,,,,,,12,HR,22.0,7.5
2026-04-15,35457,5,Salad Dodgers,,,,,,,13,RBI,78.0,4.0
2026-04-15,35457,5,Salad Dodgers,,,,,,,16,SB,15.0,7.0
2026-04-15,35457,5,Salad Dodgers,,,,,,,3,AVG,0.24,7.0
2026-04-15,35457,5,Salad Dodgers,,,,,,,50,IP2,142.1,
2026-04-15,35457,5,Salad Dodgers,,,,,,,28,W,10.0,12.5
2026-04-15,35457,5,Salad Dodgers,,,,,,,42,K,137.0,11.0
2026-04-15,35457,5,Salad Dodgers,,,,,,,26,ERA,4.17,4.0
2026-04-15,35457,5,Salad Dodgers,,,,,,,27,WHIP,1.25,6.0
2026-04-15,35457,5,Salad Dodgers,,,,,,,89,SV2,12.0,11.5
2026-04-15,35457,11,Rolo Tomasi,,,,,,,1,GP,175.0,
2026-04-15,35457,11,Rolo Tomasi,,,,,,,60,SVH,,
2026-04-15,35457,11,Rolo Tomasi,,,,,,,7,R,93.0,9.0
2026-04-15,35457,11,Rolo Tomasi,,,,,,,12,HR,22.0,7.5
2026-04-15,35457,11,Rolo Tomasi,,,,,,,13,RBI,83.0,8.0
2026-04-15,35457,11,Rolo Tomasi,,,,,,,16,SB,7.0,1.5
2026-04-15,35457,11,Rolo Tomasi,,,,,,,3,AVG,0.259,12.0
2026-04-15,35457,11,Rolo Tomasi,,,,,,,50,IP2,119.0,
2026-04-15,35457,11,Rolo Tomasi,,,,,,,28,W,9.0,10.0
2026-04-15,35457,11,Rolo Tomasi,,,,,,,42,K,133.0,10.0
2026-04-15,35457,11,Rolo Tomasi,,,,,,,26,ERA,3.78,9.0
2026-04-15,35457,11,Rolo Tomasi,,,,,,,27,WHIP,1.19,8.0
2026-04-15,35457,11,Rolo Tomasi,,,,,,,89,SV2,9.0,6.5
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,1,GP,163.0,
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,60,SVH,,
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,7,R,105.0,14.0
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,12,HR,32.0,13.0
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,13,RBI,89.0,12.0
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,16,SB,13.0,6.0
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,3,AVG,0.255,10.0
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,50,IP2,151.2,
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,28,W,5.0,3.0
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,42,K,138.0,12.0
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,26,ERA,4.15,5.0
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,27,WHIP,1.37,2.0
2026-04-15,35457,10,Rebuilding Year v16.1,,,,,,,89,SV2,7.0,3.5
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,1,GP,175.0,
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,60,SVH,,
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,7,R,85.0,6.5
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,12,HR,26.0,12.0
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,13,RBI,91.0,13.0
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,16,SB,16.0,8.0
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,3,AVG,0.227,2.0
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,50,IP2,114.2,
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,28,W,6.0,6.0
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,42,K,104.0,4.0
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,26,ERA,4.0,7.0
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,27,WHIP,1.24,7.0
2026-04-15,35457,6,Irkutsk Icepops,,,,,,,89,SV2,12.0,11.5
2026-04-15,35457,1,The Bear Jew,,,,,,,1,GP,173.0,
2026-04-15,35457,1,The Bear Jew,,,,,,,60,SVH,,
2026-04-15,35457,1,The Bear Jew,,,,,,,7,R,95.0,11.0
2026-04-15,35457,1,The Bear Jew,,,,,,,12,HR,19.0,5.0
2026-04-15,35457,1,The Bear Jew,,,,,,,13,RBI,82.0,7.0
2026-04-15,35457,1,The Bear Jew,,,,,,,16,SB,10.0,3.5
2026-04-15,35457,1,The Bear Jew,,,,,,,3,AVG,0.23,3.0
2026-04-15,35457,1,The Bear Jew,,,,,,,50,IP2,113.1,
2026-04-15,35457,1,The Bear Jew,,,,,,,28,W,11.0,14.0
2026-04-15,35457,1,The Bear Jew,,,,,,,42,K,131.0,8.0
2026-04-15,35457,1,The Bear Jew,,,,,,,26,ERA,4.05,6.0
2026-04-15,35457,1,The Bear Jew,,,,,,,27,WHIP,1.16,10.0
2026-04-15,35457,1,The Bear Jew,,,,,,,89,SV2,10.0,9.0
2026-04-15,35457,9,Pez,,,,,,,1,GP,150.0,
2026-04-15,35457,9,Pez,,,,,,,60,SVH,,
2026-04-15,35457,9,Pez,,,,,,,7,R,74.0,2.0
2026-04-15,35457,9,Pez,,,,,,,12,HR,15.0,2.0
2026-04-15,35457,9,Pez,,,,,,,13,RBI,79.0,5.5
2026-04-15,35457,9,Pez,,,,,,,16,SB,27.0,14.0
2026-04-15,35457,9,Pez,,,,,,,3,AVG,0.268,14.0
2026-04-15,35457,9,Pez,,,,,,,50,IP2,98.1,
2026-04-15,35457,9,Pez,,,,,,,28,W,7.0,8.0
2026-04-15,35457,9,Pez,,,,,,,42,K,99.0,3.0
2026-04-15,35457,9,Pez,,,,,,,26,ERA,2.84,14.0
2026-04-15,35457,9,Pez,,,,,,,27,WHIP,1.26,5.0
2026-04-15,35457,9,Pez,,,,,,,89,SV2,9.0,6.5
2026-04-15,35457,2,Avners iballers,,,,,,,1,GP,175.0,
2026-04-15,35457,2,Avners iballers,,,,,,,60,SVH,,
2026-04-15,35457,2,Avners iballers,,,,,,,7,R,93.0,9.0
2026-04-15,35457,2,Avners iballers,,,,,,,12,HR,24.0,11.0
2026-04-15,35457,2,Avners iballers,,,,,,,13,RBI,104.0,14.0
2026-04-15,35457,2,Avners iballers,,,,,,,16,SB,20.0,11.0
2026-04-15,35457,2,Avners iballers,,,,,,,3,AVG,0.247,8.0
2026-04-15,35457,2,Avners iballers,,,,,,,50,IP2,104.0,
2026-04-15,35457,2,Avners iballers,,,,,,,28,W,6.0,6.0
2026-04-15,35457,2,Avners iballers,,,,,,,42,K,114.0,6.0
2026-04-15,35457,2,Avners iballers,,,,,,,26,ERA,4.59,2.0
2026-04-15,35457,2,Avners iballers,,,,,,,27,WHIP,1.32,3.0
2026-04-15,35457,2,Avners iballers,,,,,,,89,SV2,7.0,3.5
2026-04-15,35457,12,VerRosenbergs,,,,,,,1,GP,174.0,
2026-04-15,35457,12,VerRosenbergs,,,,,,,60,SVH,,
2026-04-15,35457,12,VerRosenbergs,,,,,,,7,R,68.0,1.0
